store_id,retail_chain,region_name,city_name,address,store_code,store_name,store_format,full_address,lat,lon,geo_precision,geo_found_address,store_key
,,,,,,,,"г. Санкт-Петербург, г.Санкт-Петербург, Пулковское ш, 111, с.3,ч.з.1",59.749516,30.310721,number,"Россия, Санкт-Петербург, Пулковское шоссе, 111с3",
,,,,,,,,"г. Санкт-Петербург, г.Санкт-Петербург, Пулковское ш, 41, лит.3А",59.799987,30.271195,number,"Россия, Санкт-Петербург, Пулковское шоссе, 41литЗА",
,,,,,,,,"г. Санкт-Петербург, г.Санкт-Петербург, Пулковское ш, 41, лит.А",59.798258,30.268392,exact,"Россия, Санкт-Петербург, Пулковское шоссе, 41А",
,,,,,,,,"Краснодарский край, г.Сочи, Демократическая ул, 37, 2Н,4Н,6Н",43.423743,39.9237,number,"Россия, Краснодарский край, Сочи, Демократическая улица, 37",
,,,,,,,,"Краснодарский край, г.Сочи, Победы ул, 1А,",43.904829,39.336957,exact,"Россия, Краснодарский край, Сочи, жилой район Лазаревское, улица Победы, 1А",
,,,,,,,,"Московская обл., го.Красногорск, д.Грибаново, Рябиновая ул, 2, пом.101",55.747692,37.122457,exact,"Россия, Московская область, городской округ Красногорск, деревня Грибаново, Рябиновая улица, 2",
,,,,,,,,"Московская обл., го.Ленинский,д.Сапроново,ЖК Первый кв-л, 0, около д.1",55.530169,37.715156,exact,"Россия, Московская область, Ленинский городской округ, деревня Сапроново, 1",
,,,,,,,,"Ивановская обл., Ивановская обл., г.Иваново, 8 Марта ул, 32 цок.эт:п69",57.006108,40.984009,street,"Россия, Иваново, улица 8 Марта",
,,,,,,,,"Калужская обл., Калужская обл., г.Калуга, Пролетарская ул, 108",54.518387,36.264799,exact,"Россия, Калуга, Пролетарская улица, 108",
,,,,,,,,"Калужская обл., Калужская обл., г.Калуга, Суворова ул., 113",54.517044,36.25605,exact,"Россия, Калуга, улица Суворова, 113",
,,,,,,,,"Карачаево-Черкесская, Карачаево-Черкесская, г.Черкесск, Ленина пр-кт, 25",44.224214,42.047327,exact,"Россия, Карачаево-Черкесская Республика, Черкесск, проспект Ленина, 25",
,,,,,,,,"Кировская обл., Кировская обл., г.Киров, Горького ул, 5А",58.5987,49.6472,exact,"Россия, Киров, улица Горького, 5А",
,,,,,,,,"Кировская обл., Кировская обл., г.Киров, Октябрьский пр-кт, 117 п.1013",58.604139,49.65639,number,"Россия, Киров, Октябрьский проспект, 117",
,,,,,,,,"Мурманская обл., г.Мурманск, Кольский пр-кт, 51, корп.8",68.936172,33.101813,exact,"Россия, Мурманск, Кольский проспект, 51к8",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Анапа, Владимирская ул, 71",44.884428,37.325449,exact,"Россия, Краснодарский край, Анапа, Владимирская улица, 71",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Анапа, Краснодарская/Горького ул, 45021",44.899007,37.322988,street,"Россия, Краснодарский край, Анапа, улица Горького",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Анапа, Омелькова ул, 38",44.878565,37.336561,exact,"Россия, Краснодарский край, Анапа, улица Омелькова, 38",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Анапа, Пионерский пр-кт, 1",44.906017,37.321712,exact,"Россия, Краснодарский край, Анапа, Пионерский проспект, 1",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Анапа, Таманская ул, 121 стр.1",44.87541,37.316897,exact,"Россия, Краснодарский край, Анапа, Таманская улица, 121с1",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Геленджик, Кирова ул, 30",44.557088,38.078498,exact,"Россия, Краснодарский край, Геленджик, улица Кирова, 30",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Геленджик, Олега Анофриева ул, 1 к.8,п.12",44.55676,38.105861,exact,"Россия, Краснодарский край, Геленджик, улица Олега Анофриева, 1к8",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Геленджик, Халтурина ул, 30",44.57347,38.076782,number,"Россия, Краснодарский край, Геленджик, улица Халтурина, 30лит2",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, вго.Прикубанский, Кореновская ул, 10",45.097692,38.97357,exact,"Россия, Краснодар, Кореновская улица, 10",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, Восточно-Кругликовская ул, 42/3 с.1",45.053729,39.028457,exact,"Россия, Краснодар, Восточно-Кругликовская улица, 42/3с1",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, Гамбургская ул, 16",45.113704,38.925187,exact,"Россия, Краснодар, Гамбургская улица, 16",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, Душистая ул, 54Б",45.141195,38.996244,exact,"Россия, Краснодар, Душистая улица, 54Б",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, им. Володи Головатого ул, 313",45.039464,38.974343,exact,"Россия, Краснодар, улица Володи Головатого, 313",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, им. Героя Георгия Бочарникова ул, 16",45.076793,39.040818,exact,"Россия, Краснодар, улица имени Героя Георгия Бочарникова, 16",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, им. Петра Метальникова ул, 42",45.09787,39.000583,exact,"Россия, Краснодар, микрорайон имени Петра Метальникова, улица Петра Метальникова, 42",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, им.Атарбекова ул, 44927 э.1,п.3-41",45.059313,38.951364,street,"Россия, Краснодар, Фестивальный микрорайон, улица Атарбекова",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, Индустриальная ул., 2",45.001269,38.961973,exact,"Россия, Краснодар, микрорайон Центральный, Индустриальная улица, 2",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, Красная ул., 176",45.046928,38.980137,exact,"Россия, Краснодар, Красная улица, 176",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, Суворова ул., 64",45.02266,38.987485,exact,"Россия, Краснодар, микрорайон Центральный, улица Суворова, 64",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Краснодар, Чекистов ул., 36 А",45.031751,38.917524,number,"Россия, Краснодар, микрорайон Юбилейный, проспект Чекистов, 36",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Новороссийск, Героев Десантников ул, 2 э1,п1-14",44.685377,37.781308,number,"Россия, Краснодарский край, Новороссийск, улица Героев Десантников, 2",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Новороссийск, Дзержинского пр-т, 211",44.684082,37.778182,exact,"Россия, Краснодарский край, Новороссийск, проспект Дзержинского, 211",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи, Бестужева ул, 44927 ТРЦ",43.419461,39.922155,street,"Россия, Краснодарский край, Сочи, жилой район Адлер, улица Бестужева",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи, Гастелло ул., 27Б с.1",43.447846,39.914807,exact,"Россия, Краснодарский край, Сочи, улица Гастелло, 27Бс1",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи, Горького пер (Центральный р-н), 22",43.584833,39.728595,exact,"Россия, Краснодарский край, Сочи, микрорайон Центральный, переулок Горького, 22",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи, Кирова ул., 58",43.427671,39.926853,exact,"Россия, Краснодарский край, Сочи, улица Кирова, 58",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи, Ленина ул, 219",43.469487,39.898664,exact,"Россия, Краснодарский край, Сочи, жилой район Адлер, улица Ленина, 219",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи, Ленина ул, 298Б с.13,п.1",43.482858,39.894577,exact,"Россия, Краснодарский край, Сочи, жилой район Адлер, улица Ленина, 298Бс13",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи, пгт.Красная Поляна, Набережная Лаванда ул, 2",43.679886,40.195791,near,"Россия, Краснодарский край, городской округ Сочи, посёлок городского типа Красная Поляна, 10",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи, с.Эстосадок, Эстонская ул, 105",43.683406,40.270756,exact,"Россия, Краснодарский край, городской округ Сочи, село Эстосадок, Эстонская улица, 105",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи, Северная ул., 6",43.594561,39.727598,exact,"Россия, Краснодарский край, Сочи, микрорайон Центральный, Северная улица, 6",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи, Трунова пер, 6 стр.1,п.1",43.593889,39.734524,exact,"Россия, Краснодарский край, Сочи, микрорайон Завокзальный, переулок Трунова, 6с1",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи, Учительская ул., 6",43.572359,39.736195,exact,"Россия, Краснодарский край, Сочи, микрорайон Светлана, Учительская улица, 6",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Сочи,с.Эстосадок, Горная карусель ул, 3",43.68381,40.263156,exact,"Россия, Краснодарский край, городской округ Сочи, село Эстосадок, улица Горная Карусель, 3",
,,,,,,,,"Краснодарский край, Краснодарский край, г.Темрюк, Розы Люксембург ул, 61",45.279945,37.378782,exact,"Россия, Краснодарский край, Темрюк, улица Розы Люксембург, 61",
,,,,,,,,"Курская обл., Курская обл., г.Курск, Кулакова пр-кт, 20",51.667568,36.141308,exact,"Россия, Курск, проспект Кулакова, 20",
,,,,,,,,"Курская обл., Курская обл., г.Курск, Ленина ул, 30",51.737936,36.192377,exact,"Россия, Курск, улица Ленина, 30",
,,,,,,,,"Курская обл., Курская обл., г.Курск, Победы пр-кт, 74А",51.772251,36.178992,exact,"Россия, Курск, проспект Победы, 74А",
,,,,,,,,"Курская обл., Курская обл., г.Курск, Сергеева пр-д, 13",51.743953,36.128741,exact,"Россия, Курск, микрорайон Северо-Западный, проезд Сергеева, 13",
,,,,,,,,"Курская обл., Курская обл., г.Курск, Хрущева пр-кт, 2",51.736965,36.13793,exact,"Россия, Курск, проспект Хрущёва, 2",
,,,,,,,,"Курская обл., Курская обл., г.Курск, Щепкина ул., 4 Б",51.725859,36.17513,exact,"Россия, Курск, улица Щепкина, 4Б",
,,,,,,,,"Ленинградская обл., Ленинградская обл., г.Всеволожск, Героев ул., 17",60.032205,30.632327,exact,"Россия, Ленинградская область, Всеволожск, улица Героев, 17",
,,,,,,,,"Ленинградская обл., Ленинградская обл., г.Всеволожск, Приютинская ул, 38",60.013236,30.586072,exact,"Россия, Ленинградская область, Всеволожск, Приютинская улица, 38",
,,,,,,,,"Ленинградская обл., Ленинградская обл., г.Выборг, Победы пр-т, 16",60.697776,28.776003,exact,"Россия, Ленинградская область, Выборг, проспект Победы, 16",
,,,,,,,,"Ленинградская обл., Ленинградская обл., г.Гатчина, Пушкинское ш, 15 э.1,п.1Н2Н",59.581999,30.14791,number,"Россия, Ленинградская область, Гатчина, Пушкинское шоссе, 15",
,,,,,,,,"Ленинградская обл., Ленинградская обл., г.Мурино, Охтинская аллея, 9",60.048503,30.424798,exact,"Россия, Ленинградская область, Всеволожский район, Мурино, Охтинская аллея, 9",
,,,,,,,,"Ленинградская обл., Ленинградская обл., г.Мурино, Романовская ул, 1/31",60.068825,30.435353,exact,"Россия, Ленинградская область, Всеволожский район, Мурино, Романовская улица, 1/31",
,,,,,,,,"Ленинградская обл., Ленинградская обл., г.Санкт-Петербург,г.Кингисепп, Октябрьская ул, 9",59.376403,28.607749,exact,"Россия, Ленинградская область, Кингисепп, Октябрьская улица, 9",
,,,,,,,,"Ленинградская обл., Ленинградская обл., г.Сосновый Бор, Красных Фортов ул, 26",59.910352,29.0794,exact,"Россия, Ленинградская область, Сосновый Бор, улица Красных Фортов, 26",
,,,,,,,,"Ленинградская обл., Ленинградская обл., г.Сосновый бор, Солнечная ул., 12",59.901156,29.08585,exact,"Россия, Ленинградская область, Сосновый Бор, Солнечная улица, 12",
,,,,,,,,"Ленинградская обл., Ленинградская обл., гп.Янино-1, Шоссейная ул, 40 40а",59.946216,30.560803,number,"Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, городской посёлок Янино-1, Шоссейная улица, 40",
,,,,,,,,"Ленинградская обл., Ленинградская обл., д.Колтуши, 5А э.1,ч.п.1",59.337017,29.608975,other,"Россия, Ленинградская область",
,,,,,,,,"Ленинградская обл., Ленинградская обл., д.Кудрово, Европейский пр-кт, 21 с1",59.910735,30.514063,exact,"Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, Кудрово, Европейский проспект, 21к1",
,,,,,,,,"Ленинградская обл., Ленинградская обл., д.Мистолово, Главная ул, зд.5,к.1",60.123537,30.387527,exact,"Россия, Ленинградская область, Всеволожский район, Бугровское городское поселение, деревня Мистолово, Главная улица, 5с1",
,,,,,,,,"Ленинградская обл., Ленинградская обл., д.Новое Девяткино, Главная ул, 21",60.055807,30.467827,exact,"Россия, Ленинградская область, Всеволожский район, деревня Новое Девяткино, Главная улица, 21",
,,,,,,,,"Ленинградская обл., Ленинградская обл., д.Порошкино, Дорога на Мендсары ул, 10",60.120771,30.35552,street,"Россия, Ленинградская область, Всеволожский район, Бугровское городское поселение, территория Массив Порошкино, улица Дорога на Мендсары",
,,,,,,,,"Ленинградская обл., Ленинградская обл., сп.Колтушское, Автодорога Кола 20 км, зд.14, п.1",59.891011,30.645011,near,"Россия, Ленинградская область, Всеволожский район, Р-21 Кола, 20-й километр, 12",
,,,,,,,,"Липецкая обл., Липецкая обл., г.Липецк, Бехтеева С.С. ул, 9 п13.1,13.2",52.608826,39.599229,other,"Россия, Липецк",
,,,,,,,,"Липецкая обл., Липецкая обл., г.Липецк, Валентины Терешковой ул., 35 Б",52.611172,39.574498,exact,"Россия, Липецк, улица Валентины Терешковой, 35Б",
,,,,,,,,"Липецкая обл., Липецкая обл., г.Липецк, Водопьянова ул., 15",52.59083,39.545366,exact,"Россия, Липецк, улица Водопьянова, 15",
,,,,,,,,"Липецкая обл., Липецкая обл., г.Липецк, Героя России Эдуарда Белана ул, 10А",52.581704,39.511967,exact,"Россия, Липецк, улица Героя России Эдуарда Белана, 10А",
,,,,,,,,"Липецкая обл., Липецкая обл., г.Липецк, Имени К.Е. Ворошилова ул, 4 п.1,2",52.608826,39.599229,other,"Россия, Липецк",
,,,,,,,,"Липецкая обл., Липецкая обл., г.Липецк, Космонавтов ул, вл.96",52.60887,39.546677,exact,"Россия, Липецк, улица Космонавтов, 96",
,,,,,,,,"Липецкая обл., Липецкая обл., г.Липецк, Ленина ул., 5 п.6",52.610882,39.60258,exact,"Россия, Липецк, улица Ленина, 5",
,,,,,,,,"Липецкая обл., Липецкая обл., г.Липецк, Московская ул., 103 п.8",52.602318,39.517716,exact,"Россия, Липецк, Московская улица, 103, подъезд 8",
,,,,,,,,"Липецкая обл., Липецкая обл., г.Липецк, Осканова ул, 1 п.69",52.597001,39.489374,exact,"Россия, Липецк, улица Осканова, 1",
,,,,,,,,"Липецкая обл., Липецкая обл., г.Липецк, П.А.Папина ул, 6 п.3",52.597078,39.557089,exact,"Россия, Липецк, улица П.А. Папина, 6, подъезд 3",
,,,,,,,,"Липецкая обл., Липецкая обл., г.Липецк, П.И.Смородина ул, 13А",52.588675,39.535673,exact,"Россия, Липецк, улица П.И. Смородина, 13А",
,,,,,,,,"Свердловская обл., г.Екатеринбург, Малышева ул, стр.5",56.832969,60.582374,exact,"Россия, Свердловская область, Екатеринбург, улица Малышева, 5",
,,,,,,,,"г. Москва, г.Москва, Москва, Севастопольский проспект, 28 корп.2",55.664812,37.578235,exact,"Россия, Москва, Севастопольский проспект, 28к2",
,,,,,,,,"Московская обл., Московская обл., г.Апрелевка, Апрелевская ул, уч.85",55.532156,37.069636,exact,"Россия, Московская область, Наро-Фоминский городской округ, Апрелевка, Апрелевская улица, 85",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха, Железнодорожный мкр, Рождественская ул, 3",55.743102,38.001485,exact,"Россия, Московская область, Балашиха, микрорайон Железнодорожный, Рождественская улица, 3",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха, Заречная ул, 45",55.833809,37.965661,exact,"Россия, Московская область, Балашиха, Заречная улица, 45",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха, Звездная ул, 8",55.825487,37.955456,exact,"Россия, Московская область, Балашиха, Звёздная улица, 8",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха, Зеленая ул., 32 к.2,э.1",55.808154,37.943158,number,"Россия, Московская область, Балашиха, Зелёная улица, 32к2",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха, Нестерова (Авиаторов мкр) б-р, 1А",55.824203,37.94243,exact,"Россия, Московская область, Балашиха, микрорайон Авиаторов, бульвар Нестерова, 1А",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха, Ольгино мкр, Граничная ул, 24 стр.1",55.745939,37.986259,exact,"Россия, Московская область, Балашиха, микрорайон Ольгино, Граничная улица, 24с1",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха, Свердлова ул., 7 пом.1",55.820384,37.967278,exact,"Россия, Московская область, Балашиха, улица Свердлова, 7, подъезд 1, этаж 1, кв. 1",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха,Кучино мкр., Центральная ул, 68 стр.1,п.1",55.751685,37.952437,exact,"Россия, Московская область, Балашиха, микрорайон Кучино, Центральная улица, 68с1",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха,мкр.Железнодорожный, Пролетарская ул, 2А пом.I,ком.",55.749547,38.007693,number,"Россия, Московская область, Балашиха, микрорайон Железнодорожный, Пролетарская улица, 2",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха,мкр.Железнодорожный, Юбилейная ул, 6 ком.4,9",55.746436,38.009049,other,"Россия, Московская область, Балашиха, микрорайон Железнодорожный",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха,мкр.Кучино, Речная ул, 3А",55.747789,37.960423,exact,"Россия, Московская область, Балашиха, микрорайон Кучино, Речная улица, 3А",
,,,,,,,,"Московская обл., Московская обл., г.Балашиха,мкр.Янтарный, Кольцевая ул, 3 к.2,п.26",55.822544,37.87564,exact,"Россия, Московская область, Балашиха, микрорайон Янтарный, Кольцевая улица, 3К2",
,,,,,,,,"Московская обл., Московская обл., г.Бронницы, Каширский пер, 66",55.417107,38.246869,exact,"Россия, Московская область, Бронницы, Каширский переулок, 66",
,,,,,,,,"Московская обл., Московская обл., г.Видное, Березовая ул, 8",55.54072,37.718327,exact,"Россия, Московская область, Ленинский городской округ, Видное, Берёзовая улица, 8",
,,,,,,,,"Московская обл., Московская обл., г.Видное, Олимпийская ул, 6 к.1",55.545345,37.699094,exact,"Россия, Московская область, Ленинский городской округ, Видное, Олимпийская улица, 6к1",
,,,,,,,,"Московская обл., Московская обл., г.Видное, Радужная ул, 2 п.168,к.75",55.542966,37.710162,exact,"Россия, Московская область, Ленинский городской округ, Видное, Радужная улица, 2",
,,,,,,,,"Московская обл., Московская обл., г.Видное, рп.Лопатино, Сухановская ул, 1 стр.1",55.535615,37.640704,exact,"Россия, Московская область, Ленинский городской округ, посёлок городского типа Лопатино, Сухановская улица, 1с1",
,,,,,,,,"Московская обл., Московская обл., г.Видное, Солнечный мкр., 10",55.551746,37.702544,exact,"Россия, Московская область, Ленинский городской округ, Видное, 4-й микрорайон, микрорайон Солнечный, 10",
,,,,,,,,"Московская обл., Московская обл., г.Волоколамск, Панфилова ул., 22",56.031186,35.957917,exact,"Россия, Московская область, Волоколамск, улица Панфилова, 22",
,,,,,,,,"Московская обл., Московская обл., г.Голицыно, Привокзальная пл., 5",55.616254,36.988249,exact,"Россия, Московская область, Одинцовский городской округ, Голицыно, Привокзальная площадь, 5",
,,,,,,,,"Московская обл., Московская обл., г.Дедовск, Ногина ул., 4",55.861242,37.127991,exact,"Россия, Московская область, муниципальный округ Истра, Дедовск, улица Ногина, 4",
,,,,,,,,"Московская обл., Московская обл., г.Долгопрудный, Лихачевский пр-кт, 74",55.936187,37.49294,exact,"Россия, Московская область, Долгопрудный, Лихачёвский проспект, 74",
,,,,,,,,"Московская обл., Московская обл., г.Долгопрудный, Старое Дмитровское ш., 2",55.966509,37.532062,number,"Россия, Московская область, Долгопрудный, Старое Дмитровское шоссе, 2с1",
,,,,,,,,"Московская обл., Московская обл., г.Домодедово, Каширское ш, 114",55.417204,37.776323,exact,"Россия, Московская область, Домодедово, микрорайон Южный, улица Каширское Шоссе, 114",
,,,,,,,,"Московская обл., Московская обл., г.Домодедово, Краснодарская (Северный мкр) ул, 2",55.4597,37.756946,exact,"Россия, Московская область, Домодедово, микрорайон Северный, Краснодарская улица, 2",
,,,,,,,,"Московская обл., Московская обл., г.Домодедово, Курыжова ул, с.5А",55.40431,37.767923,exact,"Россия, Московская область, Домодедово, микрорайон Южный, улица Курыжова, 5А",
,,,,,,,,"Московская обл., Московская обл., г.Дубна, Боголюбова пр-кт, 24А",56.735787,37.156943,exact,"Россия, Московская область, Дубна, проспект Боголюбова, 24А",
,,,,,,,,"Московская обл., Московская обл., г.Дубна, Боголюбова пр-т, 13",56.738379,37.168523,exact,"Россия, Московская область, Дубна, проспект Боголюбова, 13",
,,,,,,,,"Московская обл., Московская обл., г.Жуковский, Баженова ул., 5 А",55.604824,38.075147,number,"Россия, Московская область, Жуковский, улица Баженова, 5к2",
,,,,,,,,"Московская обл., Московская обл., г.Жуковский, Гагарина ул, 60А",55.61024,38.088451,exact,"Россия, Московская область, Жуковский, улица Гагарина, 60А",
,,,,,,,,"Московская обл., Московская обл., г.Жуковский, Гагарина ул., 65/7",55.607814,38.092637,exact,"Россия, Московская область, Жуковский, улица Гагарина, 65/7",
,,,,,,,,"Московская обл., Московская обл., г.Звенигород, Комарова ул., 21",55.730735,36.857669,exact,"Россия, Московская область, Одинцовский городской округ, Звенигород, улица Комарова, 21",
,,,,,,,,"Московская обл., Московская обл., г.Ивантеевка, Советский пр-кт, 2А",55.974715,37.906884,exact,"Россия, Московская область, городской округ Пушкинский, Ивантеевка, Советский проспект, вл2А",
,,,,,,,,"Московская обл., Московская обл., г.Истра, Шнырева ул, зд.4А",55.914973,36.868009,exact,"Россия, Московская область, Истра, улица Шнырёва, 4А",
,,,,,,,,"Московская обл., Московская обл., г.Истра,д.Давыдовское,",55.858261,36.797384,other,"Россия, Московская область, муниципальный округ Истра, деревня Давыдовское",
,,,,,,,,"Московская обл., Московская обл., г.Истра,с.Павловская слобода, Ленина ул, зд.№73 к.1,11",55.814482,37.070588,number,"Россия, Московская область, муниципальный округ Истра, село Павловская Слобода, улица Ленина, 73/1",
,,,,,,,,"Московская обл., Московская обл., г.Клин, Карла Маркса ул., 4",56.332017,36.712942,exact,"Россия, Московская область, Клин, улица Карла Маркса, 4",
,,,,,,,,"Московская обл., Московская обл., г.Клин, Советская пл., 5 к.6,7,47",56.333973,36.734097,number,"Россия, Московская область, Клин, Советская площадь, 5",
,,,,,,,,"Московская обл., Московская обл., г.Коломна, Восстания пл., 7",55.084132,38.804948,exact,"Россия, Московская область, Коломна, площадь Восстания, 7",
,,,,,,,,"Московская обл., Московская обл., г.Коломна, Советская пл., 8",55.095765,38.763886,exact,"Россия, Московская область, Коломна, Советская площадь, 8",
,,,,,,,,"Московская обл., Московская обл., г.Королёв, Горького ул, 79 к.13",55.918348,37.883195,exact,"Россия, Московская область, Королёв, улица Горького, 79к13",
,,,,,,,,"Московская обл., Московская обл., г.Королёв, Королева пр-кт, 6Г э.1,п.VI",55.919977,37.837076,exact,"Россия, Московская область, Королёв, проспект Королёва, 6",
,,,,,,,,"Московская обл., Московская обл., г.Королёв, Космонавтов пр-кт, 12А",55.917369,37.867304,exact,"Россия, Московская область, Королёв, проспект Космонавтов, 12А",
,,,,,,,,"Московская обл., Московская обл., г.Королёв, Космонавтов пр-т, 41 к.1,п.VI",55.907899,37.867133,number,"Россия, Московская область, Королёв, проспект Космонавтов, 41к1",
,,,,,,,,"Московская обл., Московская обл., г.Королёв, Фрунзе ул, 2Б",55.923912,37.822182,exact,"Россия, Московская область, Королёв, улица Фрунзе, 2Б",
,,,,,,,,"Московская обл., Московская обл., г.Королёв,мкр.Юбилейный, Лесная ул, 12",55.933933,37.843256,exact,"Россия, Московская область, Королёв, микрорайон Юбилейный, Лесная улица, 12",
,,,,,,,,"Московская обл., Московская обл., г.Королёв,мкр.Юбилейный, М.К.Тихонравова ул, 35 к.7,п.1,э1",55.937755,37.852904,exact,"Россия, Московская область, Королёв, улица М.К. Тихонравова, 35к7, подъезд 1",
,,,,,,,,"Московская обл., Московская обл., г.Красногорск, Авангардная ул., 3",55.814431,37.361912,exact,"Россия, Московская область, Красногорск, Авангардная улица, 3",
,,,,,,,,"Московская обл., Московская обл., г.Красногорск, Космонавтов б-р, 8",55.835129,37.281531,exact,"Россия, Московская область, Красногорск, бульвар Космонавтов, 8",
,,,,,,,,"Московская обл., Московская обл., г.Красногорск, Ленина ул., 2",55.819454,37.320248,exact,"Россия, Московская область, Красногорск, улица Ленина, 2",
,,,,,,,,"Московская обл., Московская обл., г.Красногорск, Павшинский б-р, 16",55.81736,37.368514,exact,"Россия, Московская область, Красногорск, Павшинский бульвар, 16",
,,,,,,,,"Московская обл., Московская обл., г.Красногорск, Подмосковный б-р, 9",55.821967,37.36979,exact,"Россия, Московская область, Красногорск, Подмосковный бульвар, 9",
,,,,,,,,"Московская обл., Московская обл., г.Красногорск,рп.Нахабино, Новая ул,",55.842757,37.142301,street,"Россия, Московская область, городской округ Красногорск, посёлок городского типа Нахабино, Новая улица",
,,,,,,,,"Московская обл., Московская обл., г.Краснознаменск, Молодежная ул, 44928 лБ",55.600175,37.038779,street,"Россия, Московская область, Краснознаменск, Молодёжная улица",
,,,,,,,,"Московская обл., Московская обл., г.Лыткарино, Парковая ул, стр.2",55.582014,37.912229,exact,"Россия, Московская область, Лыткарино, Парковая улица, с2",
,,,,,,,,"Московская обл., Московская обл., г.Люберцы, Гагарина пр-кт, 13",55.688908,37.909902,exact,"Россия, Московская область, Люберцы, микрорайон Красная Горка, проспект Гагарина, 13",
,,,,,,,,"Московская обл., Московская обл., г.Люберцы, Кирова ул, 4",55.69041,37.861986,exact,"Россия, Московская область, Люберцы, улица Кирова, 4",
,,,,,,,,"Московская обл., Московская обл., г.Люберцы, Новорязанское ш, 7",55.669899,37.871373,exact,"Россия, Московская область, Люберцы, Новорязанское шоссе, 7",
,,,,,,,,"Московская обл., Московская обл., г.Люберцы, Октябрьский пр-кт, 112",55.685132,37.877536,exact,"Россия, Московская область, Люберцы, Октябрьский проспект, 112",
,,,,,,,,"Московская обл., Московская обл., г.Люберцы, Октябрьский пр-кт, 366",55.663177,37.91054,exact,"Россия, Московская область, Люберцы, Октябрьский проспект, 366",
,,,,,,,,"Московская обл., Московская обл., г.Люберцы, Октябрьский пр-т, 146",55.679813,37.889519,exact,"Россия, Московская область, Люберцы, Октябрьский проспект, 146",
,,,,,,,,"Московская обл., Московская обл., г.Люберцы, Побратимова ул, 7",55.692115,37.8964,exact,"Россия, Московская область, Люберцы, улица Побратимов, 7",
,,,,,,,,"Московская обл., Московская обл., г.Можайск, Академика Павлова ул, 9А",55.503543,36.030016,exact,"Россия, Московская область, Можайск, улица Академика Павлова, 9А",
,,,,,,,,"Московская обл., Московская обл., г.Мытищи, Летная ул., 40А",55.904271,37.711204,exact,"Россия, Московская область, Мытищи, Лётная улица, 40А",
,,,,,,,,"Московская обл., Московская обл., г.Мытищи, Мира ул, 30",55.91858,37.724921,exact,"Россия, Московская область, Мытищи, улица Мира, 30",
,,,,,,,,"Московская обл., Московская обл., г.Мытищи, Новомытищинский пр-кт, стр.49/1",55.89877,37.720286,exact,"Россия, Московская область, Мытищи, Новомытищинский проспект, 49к1",
,,,,,,,,"Московская обл., Московская обл., г.Мытищи, Олимпийский пр-кт, стр.10 к.97,44",55.909968,37.736743,other,"Россия, Московская область, Мытищи",
